MSSubClass,Utilities,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinType2,BsmtFinSF2,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtHalfBath,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageQual,GarageCond,PavedDrive,MiscVal,EnclosedPorch,SalePrice
80,AllPub,Gilbert,Norm,Norm,1Fam,SLvl,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,190000
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,8,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,ALQ,LwQ,438,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,151000
60,AllPub,Gilbert,RRAn,Norm,1Fam,2Story,5,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,TA,BuiltIn,TA,TA,Y,0,0,181000
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,128900
50,AllPub,ClearCr,Norm,Norm,1Fam,1.5Fin,5,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,Ex,Y,FuseA,0,0,1,TA,Min2,TA,Attchd,TA,TA,Y,0,0,161500
70,AllPub,BrkSide,Norm,Norm,1Fam,2Story,6,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,Unf,Unf,0,GasA,Ex,Y,FuseA,0,0,1,TA,Typ,Gd,Detchd,TA,TA,N,0,126,180500
120,AllPub,NAmes,Norm,Norm,TwnhsE,1Story,5,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,181000
160,AllPub,Somerst,Norm,Norm,TwnhsE,2Story,5,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Detchd,TA,TA,Y,0,0,183900
190,AllPub,OldTown,Feedr,Norm,2fmCon,2.5Unf,4,Wd Sdng,Wd Sdng,Fa,TA,CBlock,TA,TA,Unf,Unf,0,GasA,TA,N,FuseF,0,0,2,TA,Typ,Gd,Detchd,TA,TA,N,0,264,122000
20,AllPub,Timber,Norm,Norm,1Fam,1Story,5,Stucco,CmentBd,Ex,TA,PConc,Ex,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Gd,Attchd,TA,TA,Y,0,0,378500
50,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,9,Stucco,Stucco,TA,Gd,CBlock,TA,TA,Rec,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,BuiltIn,TA,TA,Y,0,0,381000
50,AllPub,NAmes,Feedr,Norm,1Fam,1.5Fin,5,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,BLQ,Unf,0,GasW,TA,Y,FuseA,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,144000
40,AllPub,ClearCr,Norm,Norm,1Fam,1Story,6,Plywood,Plywood,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,260000
20,AllPub,NWAmes,PosN,Norm,1Fam,1Story,7,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,185750
20,AllPub,Sawyer,Norm,Norm,1Fam,1Story,6,HdBoard,Plywood,TA,TA,CBlock,TA,TA,BLQ,LwQ,375,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,137000
80,AllPub,Edwards,Norm,Norm,1Fam,SLvl,7,Plywood,Plywood,TA,TA,CBlock,TA,TA,ALQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,Ex,Typ,Gd,Basment,TA,TA,Y,0,0,177000
50,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Wd Sdng,Wd Shng,TA,TA,PConc,TA,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,Gd,Detchd,TA,TA,Y,0,81,139000
90,AllPub,NAmes,Feedr,Norm,Duplex,2Story,5,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,Rec,Unf,0,GasA,Gd,Y,FuseA,0,0,2,TA,Typ,NA,Detchd,TA,Fa,Y,0,0,137000
60,AllPub,NWAmes,Norm,Norm,1Fam,2Story,6,HdBoard,Plywood,TA,TA,CBlock,TA,Gd,BLQ,Unf,0,GasA,TA,Y,SBrkr,0,1,1,TA,Typ,TA,Attchd,TA,TA,Y,0,0,162000
80,AllPub,NWAmes,Norm,Norm,1Fam,SLvl,5,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,ALQ,Unf,0,GasA,Fa,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,197900
60,AllPub,CollgCr,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,237000
50,AllPub,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Unf,Unf,0,GasA,TA,Y,FuseA,0,0,1,TA,Typ,NA,Detchd,TA,TA,Y,0,164,68400
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,227000
20,AllPub,Timber,Norm,Norm,1Fam,1Story,5,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,ALQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,TA,Attchd,Gd,Gd,Y,0,0,180000
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,LwQ,Rec,144,GasA,TA,Y,SBrkr,0,0,1,Gd,Typ,NA,Detchd,TA,TA,Y,0,0,150500
90,AllPub,Mitchel,Norm,Norm,Duplex,2Story,5,MetalSd,Wd Shng,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,TA,Y,SBrkr,0,0,2,TA,Typ,NA,NA,NA,NA,Y,0,0,139000
50,AllPub,SWISU,Feedr,Norm,1Fam,1.5Fin,7,Wd Sdng,Wd Shng,TA,TA,PConc,TA,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Min2,Gd,Detchd,TA,TA,Y,0,42,169000
50,AllPub,BrkSide,Norm,Norm,1Fam,1.5Fin,6,MetalSd,MetalSd,TA,Fa,CBlock,TA,TA,Unf,Unf,0,GasA,Ex,Y,FuseF,0,0,1,TA,Typ,Gd,Detchd,TA,TA,Y,0,0,132500
20,AllPub,NWAmes,Feedr,Norm,1Fam,1Story,5,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,ALQ,Rec,81,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,143000
20,AllPub,ClearCr,Norm,Norm,1Fam,1Story,5,Wd Sdng,Wd Sdng,TA,Gd,CBlock,TA,TA,Rec,Unf,0,GasA,Fa,Y,SBrkr,0,1,1,TA,Typ,NA,Attchd,TA,TA,N,0,0,190000
120,AllPub,StoneBr,Norm,Norm,TwnhsE,1Story,5,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Ex,Attchd,TA,TA,Y,0,0,278000
60,AllPub,NridgHt,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Gd,BuiltIn,TA,TA,Y,0,0,281000
80,AllPub,NAmes,Norm,Norm,1Fam,SLvl,7,Wd Sdng,HdBoard,TA,TA,PConc,TA,TA,GLQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,180500
160,AllPub,BrDale,Norm,Norm,Twnhs,2Story,7,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,ALQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,TA,Y,0,0,119500
70,AllPub,OldTown,Norm,Norm,1Fam,2Story,4,Wd Sdng,Wd Sdng,TA,TA,Stone,TA,TA,Unf,Unf,0,GasA,TA,N,SBrkr,0,0,2,TA,Min2,NA,Attchd,TA,TA,Y,0,0,107500
60,AllPub,NWAmes,Norm,Norm,1Fam,2Story,5,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,TA,Attchd,TA,TA,Y,0,0,162900
20,AllPub,Edwards,Norm,Norm,1Fam,1Story,7,WdShing,Plywood,TA,TA,CBlock,TA,TA,Rec,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,TA,N,0,0,115000
20,AllPub,NAmes,Feedr,Norm,1Fam,1Story,5,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,BLQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,138500
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,ALQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,123,155000
180,AllPub,Edwards,Norm,Norm,TwnhsE,SFoyer,5,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,NA,Basment,TA,TA,Y,0,0,140000
60,AllPub,Edwards,Feedr,Norm,1Fam,2Story,5,Stucco,Stucco,Ex,TA,PConc,Ex,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Gd,Attchd,TA,TA,Y,0,0,160000
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,7,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,LwQ,Rec,906,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,154000
60,AllPub,Gilbert,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,225000
70,AllPub,Crawfor,Norm,Norm,1Fam,2Story,7,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,BLQ,Unf,0,GasA,Fa,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,P,0,0,177500
60,AllPub,NoRidge,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,290000
20,AllPub,Somerst,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,232000
160,AllPub,Edwards,Norm,Norm,TwnhsE,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Maj1,NA,Detchd,TA,TA,Y,0,0,130000
20,AllPub,NridgHt,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Ex,Attchd,TA,TA,Y,0,0,325000
120,AllPub,NridgHt,Norm,Norm,TwnhsE,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,202500
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,TA,Gd,PConc,Gd,Gd,ALQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,TA,Y,0,0,138000
20,AllPub,OldTown,Norm,Norm,1Fam,1Story,7,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,GLQ,ALQ,608,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,147000
20,AllPub,SawyerW,Norm,Norm,1Fam,1Story,5,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,GLQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,179200
20,AllPub,Crawfor,PosA,Norm,1Fam,1Story,8,BrkFace,HdBoard,Gd,Gd,PConc,Gd,TA,GLQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,Ex,Typ,TA,Attchd,TA,TA,Y,0,162,335000
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Attchd,TA,TA,Y,0,0,203000
60,AllPub,NoRidge,Norm,Norm,1Fam,2Story,5,Wd Sdng,Wd Sdng,Gd,TA,PConc,Ex,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Ex,Attchd,Gd,Gd,Y,0,0,302000
60,AllPub,NoRidge,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,BuiltIn,TA,TA,Y,0,0,333168
20,AllPub,Edwards,Norm,Norm,1Fam,1Story,6,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,TA,Detchd,TA,TA,Y,0,0,119000
60,AllPub,NAmes,Norm,Norm,1Fam,2Story,5,HdBoard,HdBoard,TA,TA,CBlock,Fa,TA,ALQ,LwQ,276,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,206900
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Gd,Attchd,TA,TA,Y,0,0,295493
120,AllPub,Somerst,Norm,Norm,TwnhsE,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,Gd,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,208900
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,275000
20,AllPub,Edwards,Norm,Norm,1Fam,1Story,5,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,ALQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,111000
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,3,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,ALQ,Rec,661,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,156500
20,AllPub,BrkSide,Feedr,Norm,1Fam,1Story,6,VinylSd,VinylSd,TA,TA,CBlock,NA,NA,NA,NA,0,Floor,TA,N,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,Fa,Y,0,0,72500
60,AllPub,NoRidge,Norm,Norm,1Fam,2Story,5,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,190000
30,AllPub,BrkSide,Norm,Norm,1Fam,1Story,7,VinylSd,VinylSd,Fa,TA,CBlock,TA,TA,LwQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,Fa,Typ,NA,NA,NA,NA,Y,0,0,82500
20,AllPub,Somerst,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,147000
30,AllPub,IDOTRR,Norm,Norm,1Fam,1Story,4,AsbShng,AsbShng,TA,TA,BrkTil,TA,Fa,Unf,Unf,0,GasA,Fa,N,SBrkr,0,0,1,TA,Typ,NA,NA,NA,NA,N,0,100,55000
30,AllPub,Edwards,Norm,Norm,1Fam,1Story,6,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,Rec,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,NA,NA,NA,Y,0,286,79000
20,AllPub,Mitchel,Norm,Norm,1Fam,1Story,9,VinylSd,VinylSd,Gd,Gd,CBlock,TA,TA,ALQ,Unf,0,GasA,Ex,Y,SBrkr,0,1,1,Gd,Typ,Ex,Attchd,TA,TA,Y,0,0,130500
50,AllPub,OldTown,Norm,Norm,1Fam,1.5Fin,7,BrkFace,Wd Sdng,Gd,Gd,BrkTil,Gd,TA,LwQ,Unf,0,GasW,Ex,Y,SBrkr,0,0,1,TA,Mod,TA,Detchd,Fa,TA,Y,1150,0,256000
60,AllPub,Gilbert,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,TA,Attchd,TA,TA,Y,0,0,176500
20,AllPub,Somerst,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,227000
80,AllPub,CollgCr,Norm,Norm,1Fam,SLvl,5,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,ALQ,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,TA,Y,0,0,132500
20,AllPub,Edwards,Norm,Norm,1Fam,1Story,6,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,ALQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,Gd,Detchd,Fa,Fa,Y,0,0,100000
50,AllPub,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Detchd,TA,TA,Y,0,190,125500
160,AllPub,BrDale,Norm,Norm,TwnhsE,2Story,6,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,LwQ,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Min1,NA,Attchd,TA,TA,Y,0,0,125000
20,AllPub,NWAmes,Norm,Norm,1Fam,1Story,5,Plywood,Plywood,TA,TA,CBlock,Gd,TA,ALQ,Unf,0,GasA,TA,Y,SBrkr,0,1,1,TA,Typ,TA,Attchd,TA,TA,Y,0,0,167900
90,AllPub,NWAmes,Feedr,Norm,Duplex,1Story,5,Plywood,Plywood,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,TA,Y,SBrkr,0,0,2,TA,Typ,NA,Detchd,TA,TA,Y,0,0,135000
30,AllPub,OldTown,Feedr,Norm,1Fam,1Story,4,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Unf,Unf,0,Grav,Fa,N,FuseA,0,0,1,Fa,Typ,NA,NA,NA,NA,N,0,0,52500
60,AllPub,CollgCr,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,BuiltIn,TA,TA,Y,0,0,200000
20,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Rec,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,128500
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,TA,Y,0,0,123000
20,AllPub,SawyerW,RRAe,Norm,1Fam,1Story,5,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Detchd,TA,TA,Y,0,0,155000
60,AllPub,CollgCr,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,228500
50,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,6,BrkFace,Stone,TA,TA,BrkTil,TA,TA,Unf,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,TA,Detchd,Fa,Fa,Y,0,0,177000
60,AllPub,CollgCr,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,155835
30,AllPub,OldTown,Norm,Norm,1Fam,1Story,4,MetalSd,MetalSd,TA,TA,PConc,TA,TA,ALQ,Unf,0,GasA,Gd,Y,FuseA,0,0,1,Fa,Typ,NA,Detchd,TA,TA,Y,0,168,108500
20,AllPub,NWAmes,PosN,Norm,1Fam,1Story,7,BrkFace,HdBoard,TA,TA,CBlock,TA,TA,BLQ,Rec,68,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,Gd,TA,Y,0,0,262500
20,AllPub,Timber,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,283463
20,AllPub,SawyerW,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Fa,Attchd,TA,TA,Y,0,0,215000
70,AllPub,OldTown,Norm,Norm,1Fam,2Story,5,MetalSd,MetalSd,TA,Gd,BrkTil,TA,Fa,LwQ,Unf,0,OthW,Fa,N,SBrkr,205,0,1,TA,Typ,NA,NA,NA,NA,Y,0,20,122000
90,AllPub,NAmes,Artery,Norm,Duplex,2Story,5,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,LwQ,Unf,0,GasA,TA,Y,SBrkr,0,1,2,TA,Typ,NA,Detchd,TA,TA,Y,0,0,200000
60,AllPub,NAmes,Norm,Norm,1Fam,2Story,6,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Rec,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,171000
50,AllPub,BrkSide,Norm,Norm,1Fam,1.5Fin,9,MetalSd,MetalSd,Gd,TA,BrkTil,TA,TA,Unf,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,NA,Detchd,TA,TA,N,0,0,134900
50,AllPub,NoRidge,Norm,Norm,1Fam,1.5Fin,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Ex,Attchd,TA,TA,Y,0,0,410000
60,AllPub,CollgCr,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,235000
80,AllPub,NWAmes,Norm,Norm,1Fam,SLvl,6,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Unf,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,Gd,Typ,TA,Attchd,TA,TA,Y,0,0,170000
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Rec,Unf,0,GasA,TA,Y,SBrkr,0,0,1,TA,Typ,NA,Attchd,TA,TA,Y,0,0,110000
20,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,Fa,Attchd,TA,TA,Y,0,0,149900
160,AllPub,Somerst,Norm,Norm,Twnhs,2Story,5,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,NA,Detchd,TA,TA,Y,0,0,177500
20,AllPub,NridgHt,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Ex,Typ,Gd,Attchd,TA,TA,Y,0,0,315000
70,AllPub,SWISU,Feedr,Norm,1Fam,2Story,6,MetalSd,Wd Sdng,TA,TA,BrkTil,TA,Fa,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,TA,Typ,NA,BuiltIn,TA,TA,Y,0,301,189000
20,AllPub,StoneBr,Norm,Norm,1Fam,1Story,5,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,ALQ,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,Attchd,TA,TA,Y,0,0,260000
50,AllPub,NAmes,Feedr,Norm,1Fam,1.5Fin,4,VinylSd,VinylSd,TA,Gd,BrkTil,TA,Fa,Unf,Unf,0,GasA,Gd,Y,SBrkr,0,0,1,TA,Typ,Gd,Attchd,TA,TA,Y,0,0,104900
60,AllPub,Gilbert,Norm,Norm,1Fam,2Story,5,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,0,0,1,Gd,Typ,Gd,BuiltIn,TA,TA,Y,0,0,156932
160,AllPub,Somerst,Norm,Norm,TwnhsE,2Story,5,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,Unf,Unf,0,GasA,Ex,Y,SBrkr,80,0,1,Gd,Typ,NA,Detchd,TA,TA,Y,0,0,144152
